NAPS ID,percent completeness_2013,mean_2013,percent completeness_2014,mean_2014,elevation,percent completeness_2015,mean_2015,percent completeness_2016,mean_2016,numObs,meanNO2_2014_2016,Ra10m,aR10m,bR10m,cR10m,dR10m,eR10m,fR10m,Ra25m,aR25m,bR25m,cR25m,dR25m,eR25m,fR25m,Ra50m,aR50m,bR50m,cR50m,dR50m,eR50m,fR50m,Ra100m,aR100m,bR100m,cR100m,dR100m,eR100m,fR100m,Ra250m,aR250m,bR250m,cR250m,dR250m,eR250m,fR250m,Ra500m,aR500m,bR500m,cR500m,dR500m,eR500m,fR500m,Ra750m,aR750m,bR750m,cR750m,dR750m,eR750m,fR750m,Ra1000m,aR1000m,bR1000m,cR1000m,dR1000m,eR1000m,fR1000m,Ra2000m,aR2000m,bR2000m,cR2000m,dR2000m,eR2000m,fR2000m,Ra3000m,aR3000m,bR3000m,cR3000m,dR3000m,eR3000m,fR3000m,Ra4000m,aR4000m,bR4000m,cR4000m,dR4000m,eR4000m,fR4000m,Ra5000m,aR5000m,bR5000m,cR5000m,dR5000m,eR5000m,fR5000m,Ra10000m,aR10000m,bR10000m,cR10000m,dR10000m,eR10000m,fR10000m,Ra15000m,aR15000m,bR15000m,cR15000m,dR15000m,eR15000m,fR15000m,Ra20000m,aR20000m,bR20000m,cR20000m,dR20000m,eR20000m,fR20000m,aL10m,bL10m,cL10m,aL25m,bL25m,cL25m,aL50m,bL50m,cL50m,aL100m,bL100m,cL100m,aL250m,bL250m,cL250m,aL500m,bL500m,cL500m,aL750m,bL750m,cL750m,aL1000m,bL1000m,cL1000m,aL2000m,bL2000m,cL2000m,aL3000m,bL3000m,cL3000m,aL4000m,bL4000m,cL4000m,aL5000m,bL5000m,cL5000m,aL10000m,bL10000m,cL10000m,aL15000m,bL15000m,cL15000m,aL20000m,bL20000m,cL20000m,port_dist,te_14_16,pr_14_16,sat_10_12,N650m,wa50m,wa100m,wa250m,wa500m,wa750m,wa1000m,wa2000m,wa3000m,wa4000m,wa5000m,wa10000m,wa15000m,wa20000m,PD10,PD25,PD50,PD100,PD250,PD500,PD750,PD1000,PD2000,PD3000,PD4000,PD5000,PD10000,PD15000,PD20000,NDVI_14_16_50m,NDVI_14_16_100m,NDVI_14_16_250m,NDVI_14_16_500m,NDVI_14_16_750m,NDVI_14_16_1000m,NDVI_14_16_2000m,NDVI_14_16_3000m,NDVI_14_16_4000m,NDVI_14_16_5000m,NDVI_14_16_10000m,NDVI_14_16_15000m,NDVI_14_16_20000m
102701,98,8,87,5,631,79,,96,6,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397734653,0.607198361,0,0.607198361,0.607198361,1.224698847,0,1.55551535,1.422888288,0,1.422888288,1.422888288,2.33785319,0,4.135112692,3.812120544,0,3.812120544,3.812120544,6.753161122,0,7.993630499,9.164094531,0,9.164094531,9.164094531,14.71544738,0,11.40491185,15.55503282,0,15.55503282,15.55503282,15.61224212,0,13.68260698,19.67292224,0,19.67292224,19.67292224,15.61224212,0,26.56016216,40.03530052,0,40.03530052,40.03530052,15.61224212,0,41.15378623,58.76932784,0,58.76932784,58.76932784,15.61224212,0,53.72666046,80.51991285,0,80.51991285,80.51991285,15.61224212,0,0,0,0.062752135,0,0,0.156880337,0,0,0.313952598,0,0,0.628113524,0,0,1.570590351,0,0,3.141385651,2.442174215,3.838414585,6.697324359,3.534649618,11.77926067,11.46334565,5.73229545,36.91740509,28.68178252,5.73229545,78.24240578,64.33465049,5.73229545,113.3788544,92.75999152,5.73229545,135.6619572,111.4826073,5.73229545,151.7132338,119.0882987,5.73229545,151.7132338,119.0882987,5.73229545,151.7132338,119.0882987,317534,12.9612999,1.09964,0.444901,0.666514466,0,0,0,0,0,0,0,0,0.004294668,0.017759724,0.024832569,0.013857493,0.014155567,0,0,0,0,291,1865,3015,4143,7419,9507,10645,12324,16446,17456,18780,0.6130786,0.520441117,0.469407591,0.45715585,0.428116172,0.441212524,0.50688763,0.52086878,0.546907426,0.570659696,0.60170845,0.615852921,0.616150405
104003,99,9,100,10,476,98,10,81,,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053625463,0,0.053625463,0.053625463,0,0,0.134380909,0.243974719,0,0.243974719,0.243974719,0,0,1.444296217,1.121320403,0,1.121320403,1.121320403,0.037170941,0,3.531448629,2.691634825,0,2.691634825,2.691634825,1.709589737,0,5.776783064,3.671738949,0,3.671738949,3.671738949,2.821274814,0,7.278114783,4.686518082,0,4.686518082,4.686518082,3.923880825,0,12.72976328,10.09264355,0,10.09264355,10.09264355,10.04272226,0,17.43564121,14.82198171,0,14.82198171,14.82198171,18.1227695,0,24.00658122,20.38188128,0,20.38188128,20.38188128,25.79008612,0,30.64752131,25.97791491,0,25.97791491,25.97791491,32.50000776,0,59.25159887,54.16936566,0,54.16936566,54.16936566,59.68520891,0,91.29275684,86.26726316,0,86.26726316,86.26726316,71.05163394,0,137.1186096,113.3201679,0,113.3201679,113.3201679,75.5030637,0,0,0,0,0,0,0,0,0.211885153,0.110310483,0.226108408,0.451018135,0.456120514,0.821343337,1.605069759,1.593724403,1.071485017,4.358987929,5.609126146,1.071485017,6.623727679,9.840946277,1.779894349,11.53641545,16.02759549,14.83068892,44.77451351,50.0117558,26.6512027,94.88906967,100.1914379,33.7971366,165.4195265,164.5582406,34.26567834,239.2519597,229.5459848,36.366936,414.8379478,336.5004216,36.366936,544.7442615,378.9374502,41.16433743,675.5013353,433.3241269,282587,15.1457996,1.34668,1.02755,0.280181816,0,0,0,0,0,0,0,0,0.007487276,0.028210006,0.119127276,0.101651659,0.084735603,0,0,0,0,30,673,1811,6937,21582,30994,38793,43994,56796,62236,67430,0.281387108,0.323836635,0.343822421,0.326808708,0.344773606,0.360347515,0.411574297,0.458995611,0.493116496,0.523287081,0.580159609,0.617674917,0.634995983
104803,97,5,100,5,62,100,5,99,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578832085,0,0,0,0,0,0,1.326712329,0,1.198367874,1.403468878,0,1.403468878,1.403468878,3.703995934,0,1.824746308,2.991341552,0,2.991341552,2.991341552,5.286710001,0,6.762982463,8.324393633,0,8.324393633,8.324393633,10.30830336,0,9.978282243,12.67992715,0,12.67992715,12.67992715,13.7662149,0,13.04280369,21.21746569,0,21.21746569,21.21746569,18.83492525,0,16.48277258,26.42794613,0,26.42794613,26.42794613,24.14472391,0,33.58525208,53.36914043,0,53.36914043,53.36914043,53.14221465,0,54.47972702,85.40436265,0,85.40436265,85.40436265,62.12496037,0,72.93811062,119.0059999,0,119.0059999,119.0059999,62.12496037,0,0,0.062752135,0,0,0.156880337,0,0,0.30309791,0.164142601,0,0.482328417,1.019649761,0,1.085375272,2.602535755,0,2.235992767,5.660464059,0,10.73400081,12.00843057,0,20.36210362,19.71433161,0.297445085,64.33031793,59.9392632,4.730474125,127.9626363,102.2958722,5.851235186,196.5000559,153.2197688,9.036495432,269.5179949,209.1424354,20.75243558,488.0582149,346.6598905,25.41033538,674.9612981,426.2167181,27.66259817,783.9603905,518.3545032,44407.10156,15.8240995,3.7442601,1.64468,0.549318618,0,0,0,0,0,0,0.031137961,0.026942615,0.039991249,0.038855517,0.042170593,0.11706371,0.140264378,0,39,39,39,388,1711,2372,3402,12132,19363,22588,25164,37450,48963,72444,0.542115028,0.318756972,0.484388081,0.542077984,0.553355753,0.556930236,0.598978727,0.646683195,0.671135434,0.690294683,0.720229542,0.719936483,0.718047388
105001,93,4,88,4,638,95,4,99,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424243647,0,0.424243647,0.424243647,0,0,0,1.144416258,0,1.144416258,1.144416258,0,0,0.24249819,1.661136405,0,1.661136405,1.661136405,0,0,1.327583142,2.18900238,0,2.18900238,2.18900238,0,0,3.584390929,5.438260562,0,5.438260562,5.438260562,0,0,5.90973428,7.961662462,0,7.961662462,7.961662462,0,0,8.267679699,10.73972409,0,10.73972409,10.73972409,0,0,10.65397005,13.75486827,0,13.75486827,13.75486827,0,0,24.60747292,27.87949962,0,27.87949962,27.87949962,0,0,36.12871488,38.78969261,0,38.78969261,38.78969261,0,0,47.99724176,51.12469613,0,51.12469613,51.12469613,0,0,0,0.062752135,0,0,0.156880337,0,0,0.313952598,0,0,0.628113524,0,0,1.965891315,0.899571558,0,5.214342982,5.300373292,0,10.0020144,9.277662302,0,16.53181222,11.64977882,1.378215024,32.65712663,18.97085001,6.628207261,59.76089762,31.84948362,11.83716943,88.31924792,47.06887573,13.02902897,105.8882813,55.55933661,21.92641467,153.485509,74.3081952,21.92641467,178.1340969,74.3081952,21.92641467,186.2534498,74.3081952,90072.60156,11.5962,4.2936602,0.305887,0.299694028,0,0,0,0,0.029865313,0.101142104,0.079183718,0.05036981,0.042647846,0.031021104,0.008018894,0.006444825,0.008203028,0,0,0,0,0,531,1254,1278,2630,4893,6561,7196,11625,11854,12095,0.305463638,0.508961485,0.630536172,0.627121349,0.621728422,0.616814247,0.655597155,0.66245446,0.649256027,0.635519182,0.558012145,0.535736308,0.498364559
105301,99,5,43,,90,96,6,100,5,3,3.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.041542755,0,2.041542755,2.041542755,0,0,0,3.420375132,0,3.420375132,3.420375132,0,0,0,4.685998715,0,4.685998715,4.685998715,0,0,0,11.11940575,0,11.11940575,11.11940575,0,0,0,16.19785512,0,16.19785512,16.19785512,0,0,0,19.65635672,0,19.65635672,19.65635672,0,0,0,24.0262208,0,24.0262208,24.0262208,1.296052907,0,0,36.21140933,0,36.21140933,36.21140933,5.488169893,0,0,42.2202357,0,42.2202357,42.2202357,5.488169893,0,26.32763327,105.0655654,14.85601919,90.20954621,90.20954621,12.25384677,0,0,0.062752135,0,0,0.156880337,0,0,0.313952598,0,0,0.628113524,0,0,1.570590351,0,0,4.533190012,2.063112008,0,7.339986337,3.388888142,0,8.709913558,4.16517637,0,16.94550398,11.31844916,0.310539789,25.03245278,21.94090882,3.473100471,41.16904229,35.41301155,4.951339422,56.50548881,48.15068241,4.952309301,130.5604457,91.06545136,4.952309301,171.6373861,101.9791581,15.18090857,310.5898171,196.1192013,30053.69922,14.5895004,5.2411199,1.2934,0.588443882,0,0,0,0.000444642,0.032871287,0.08855677,0.311009583,0.387086388,0.380487329,0.367380964,0.391932011,0.450738017,0.488482859,0,0,0,16,122,318,318,421,801,1252,2246,5345,11931,17325,30897,0.553531992,0.397428181,0.703825342,0.709957527,0.70363077,0.721539882,0.733631717,0.729849108,0.717393379,0.705814138,0.701010604,0.696775818,0.680465098
107100,98,6,95,5,27,97,4,100,4,3,4.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819194178,0.389045378,0,0.389045378,0.389045378,0.964437674,0,1.624765067,1.786487852,0,1.786487852,1.786487852,2.551889322,0,2.19907582,2.860979841,0,2.860979841,2.860979841,5.282244814,0,3.22013831,6.617537221,0,6.617537221,6.617537221,15.82608016,0,4.227605273,8.662795404,0,8.662795404,8.662795404,29.02812671,0,5.272575425,10.98526745,0,10.98526745,10.98526745,38.10597513,0,6.284618866,25.59348695,0,25.59348695,25.59348695,48.34186547,0,11.44322151,63.8455142,0,63.8455142,63.8455142,65.02479254,0,16.61885758,99.01003256,0,99.01003256,99.01003256,65.02479254,0,21.76530315,130.4862749,0,130.4862749,130.4862749,65.02479254,0,0,0,0,0,0.068909883,0.155251482,0,0.122673921,0.32891232,0,0.225176973,0.667546371,0,0.424422187,2.280612596,0,2.296734892,5.363823404,0.960344396,6.556060334,11.47950839,1.975505697,13.41883971,19.25204598,7.315966537,44.15305884,42.38979686,9.45587427,72.12354221,71.2805895,9.787071018,97.01547161,96.28757018,11.36450466,122.1917284,122.8278286,25.86099153,224.8650189,197.2945153,25.86099153,224.9242734,197.2945153,25.86099153,224.9242734,197.2945153,52166.10156,15.1014004,4.6083999,0.549775,0.555434509,0,0,0,0,0,0,0.013499279,0.050333917,0.063916054,0.069527874,0.1481325,0.298113423,0.362123747,0,0,0,43,276,1226,3478,5468,11868,19579,30116,35391,55752,58852,60679,0.605611511,0.392446515,0.475206277,0.428802412,0.436843877,0.458357069,0.547724048,0.598193641,0.615248826,0.638033286,0.680823351,0.693432717,0.668910033
119004,89,5,80,,640,85,5,72,,2,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067957592,0,0,0,0,0,0,0.891302296,0,0.264016789,0,0,0,0,2.526961121,0,1.880637112,0,0,0,0,3.626800378,0,3.121117544,0,0,0,0,5.46129303,0,5.53731652,3.276770681,0,3.276770681,3.276770681,14.02295337,0,7.244723617,6.76074492,0,6.76074492,6.76074492,28.71960969,0,8.255473084,9.609615217,0,9.609615217,9.609615217,39.75597167,0,9.349076684,12.02839166,0,12.02839166,12.02839166,43.23759594,0,16.79204538,24.35980922,0,24.35980922,24.35980922,50.37520526,0,22.75437507,39.31593863,0,39.31593863,39.31593863,50.37520526,0,28.31239981,62.4961693,0,62.4961693,62.4961693,50.37520526,0,0,0,0.062752135,0,0,0.156880337,0,0,0.313952598,0,0,0.628448813,0,0,2.266761363,1.09728735,1.117302732,4.770230533,4.007258719,5.034172354,6.653528952,5.190942446,9.631527627,8.779962854,9.929070373,44.88024659,17.15359911,17.38303045,87.0420446,36.64758439,24.73155226,122.9670666,48.00285737,30.68445149,155.9693365,49.37640463,36.4841454,284.1125391,80.99349321,36.65934181,374.1358107,82.40228731,36.65934181,400.1655919,82.40228731,766728,6.4474301,1.07757,0.231699,0.175345965,0,0,0,0,0,0.005378151,0.070472548,0.056213239,0.05011947,0.057950264,0.038835294,0.043117987,0.036816922,0,0,0,55,271,1134,1911,2252,2870,9437,15324,17151,22423,24107,25531,0.168912513,0.190306252,0.186458619,0.231693256,0.257543171,0.285728775,0.37348435,0.415271605,0.452359126,0.472798645,0.490606839,0.487719521,0.482719779
129003,97,3,99,3,206,92,3,96,2,3,2.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342908485,0,0,0,0,0,0,0.969167663,0,0,0,0,0,0,1.550977505,0,0,0,0,0,0,4.968026,0,0,2.910516912,0,2.910516912,2.910516912,9.909776507,0,0,5.274201403,0,5.274201403,5.274201403,10.11902471,0,0,7.442711487,0,7.442711487,7.442711487,10.11902471,0,0,24.85654467,0,24.85654467,24.85654467,10.11902471,0,0,35.59146884,0,35.59146884,35.59146884,10.11902471,0,0,46.49082901,0,46.49082901,46.49082901,10.11902471,0,0,0,0,0,0,0,0,0.146789611,0.289312735,0,0.397511297,0.654376035,0,0.53893022,1.897479171,0,2.340717849,5.779168602,0,5.657108603,9.403604651,0,10.58717043,14.55383626,3.73530154,44.25404504,30.94470027,11.13758013,83.75926531,45.53167303,13.10827592,122.4252408,53.1428009,14.80465673,164.2710124,54.49567096,17.3493686,339.6487953,57.08409068,17.3493686,345.5592083,57.08409068,17.3493686,345.5592083,57.08409068,1293260,1.22018,0.843454,0.262386,0.305222933,0,0,0,0.027388535,0.102853914,0.174410293,0.426052909,0.37637467,0.355351208,0.33225549,0.311279039,0.312387551,0.333917348,0,0,0,0,1235,2272,4351,5322,8950,15235,19103,19554,19788,19788,19788,0.234657006,0.178417915,0.187152774,0.200904434,0.220453827,0.250522261,0.271159534,0.285192252,0.307138955,0.329317482,0.372643771,0.388574363,0.39267054
129102,98,2,68,,73,92,2,100,2,3,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235840,1.89527,1.09246,0.0908222,0.537266017,0,0,0,0.263641585,0.345740599,0.382638739,0.452798303,0.439565005,0.385939761,0.345727163,0.27310879,0.205744098,0.174350272,0,0,0,0,0,184,493,596,596,596,596,623,778,778,778,0.516148301,0.493997415,0.450197524,0.48315803,0.434412851,0.444316774,0.486665819,0.498015048,0.516692418,0.536682672,0.543454191,0.537921766,0.551659501
129203,93,3,95,2,15,100,3,99,3,3,2.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.295401208,0,1.295401208,1.295401208,0,0,0,2.443171965,0,2.443171965,2.443171965,0,0,0,3.48947018,0,3.48947018,3.48947018,0,0,0,4.492175581,0,4.492175581,4.492175581,0,0,0,10.20371248,0,10.20371248,10.20371248,0,0,0,15.76537075,0,15.76537075,15.76537075,0,0,0,21.06676286,0,21.06676286,21.06676286,0,0,0,0,0.062752135,0,0,0.156880337,0,0,0.313952598,0,0,0.628113524,0,0.348785449,1.607021804,0,1.801651275,3.769503551,0,5.889002712,5.990451012,0,11.0133443,7.614140404,0,29.2341503,11.74402806,1.570034054,39.03438949,15.53894627,1.592926673,43.26225873,16.75818407,1.592926673,43.26225873,16.75818407,1.592926673,43.26225873,16.75818407,1.592926673,43.26225873,16.75818407,1.592926673,43.26225873,16.75818407,1573880,-1.83259,0.593848,0.0711686,0.246962456,0,0,0,0,0.048843768,0.092125285,0.230639864,0.298490308,0.30550554,0.282294088,0.31089445,0.29054728,0.299888213,0,0,0,0,100,838,1614,1881,3196,3211,3211,3211,3221,3243,3243,0.220813734,0.229013332,0.28859369,0.363382835,0.385739566,0.421406136,0.504108367,0.536012504,0.55041053,0.555565992,0.547649666,0.535834557,0.524480799
20104,,,90,2,21,98,2,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162104636,0,0,0.154810995,0,0.154810995,0.154810995,0.381140364,0,0,0.428154096,0,0.428154096,0.428154096,0.63177125,0,0,0.687627473,0,0.687627473,0.687627473,0.882176568,0,0,1.186611053,0,1.186611053,1.186611053,1.881536203,0,2.927885262,3.493031199,0,3.493031199,3.493031199,4.043438151,0,3.244291381,10.97034215,0,10.97034215,10.97034215,7.753420127,0,3.728483063,21.30311015,0,21.30311015,21.30311015,12.88197675,0,4.780778907,44.99106066,0,44.99106066,44.99106066,16.80005087,0,18.63637796,159.6624683,0,159.6624683,159.6624683,21.03499942,0,32.45616601,328.7917056,0,328.7917056,328.7917056,21.03499942,0,52.07707142,569.2097153,0,569.2097153,569.2097153,21.03499942,0,0,0.062752135,0,0,0.156880337,0,0,0.313685102,0.049190556,0,0.589605971,0.388893932,0.745944033,1.326311191,1.736060987,1.46855769,2.44579886,4.909086285,2.473955288,4.899431649,10.45572209,2.500244073,8.105746815,14.95796538,10.75772282,22.2957698,31.39596079,17.80711275,65.55487663,70.86624481,26.78232652,125.6911667,118.9867169,31.36791491,205.143003,185.2059677,31.52646542,368.5076699,306.80499,31.52646542,369.2184759,306.80499,31.52646542,369.2184759,306.80499,1444.219971,10.7658997,4.2563701,0.338248,0.477914551,0,0,0,0,0.009058353,0.044705324,0.424954096,0.472803127,0.382877412,0.313640564,0.27606721,0.283499423,0.310444344,0,0,0,0,246,1496,3287,5215,12798,18668,28125,39305,55805,62335,69489,0.45407833,0.331115355,0.534879343,0.531565812,0.492576645,0.465937,0.462618791,0.513547694,0.556654289,0.575552863,0.612403282,0.617174387,0.623742809
20301,,,96,1,6,98,1,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111303365,0,0.111303365,0.111303365,0,0,0,0.692463382,0,0.692463382,0.692463382,0,0,0,1.604426201,0,1.604426201,1.604426201,0,0,0,2.391746124,0,2.391746124,2.391746124,0,0,0,3.266818813,0,3.266818813,3.266818813,0,0,0,10.82643465,0,10.82643465,10.82643465,0,0,0,20.23265893,0,20.23265893,20.23265893,0,0,0,38.71992071,0,38.71992071,38.71992071,0,0,0,54.43712035,0,54.43712035,54.43712035,0,0,0,181.6778491,0,181.6778491,181.6778491,0,0,6.853932333,273.2321119,0,273.2321119,273.2321119,0,0,6.857271265,336.0168975,0,336.0168975,336.0168975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551862743,22.57670995,17.86807491,5.268977816,90.09616673,83.4452758,72263.5,10.4496002,3.15534,0.288675,0.695618582,0,0,0,0,0,0,0,0.033282667,0.038138904,0.043020239,0.066381262,0.3462415,0.517039945,0,0,0,0,0,0,0,0,153,569,808,1013,3344,7538,21362,0.701409903,0.479140178,0.732881756,0.74386239,0.745141075,0.752649741,0.756873499,0.746316825,0.742721707,0.746063936,0.729637205,0.716101897,0.704423551
20401,,,95,0,30,92,0,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059903251,0,0.059903251,0.059903251,0,0,0,0.461224451,0,0.461224451,0.461224451,0,0,0,0.980720693,0,0.980720693,0.980720693,0,0,0,1.487385855,0,1.487385855,1.487385855,0,0,0,1.990861123,0,1.990861123,1.990861123,0,0,0,4.036322306,0,4.036322306,4.036322306,0,0,0,15.30450259,0,15.30450259,15.30450259,0,0,0,34.32085317,0,34.32085317,34.32085317,0,0,0,49.94413922,0,49.94413922,49.94413922,0,0,0,155.8628176,0,155.8628176,155.8628176,0,0,0,287.004777,0,287.004777,287.004777,0,0,4.5505043,495.263943,0,495.263943,495.263943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44596.89844,10.2681999,3.7058499,0.396352,0.697539878,0,0,0,0,0,0,0,0.009359166,0.03005176,0.044578552,0.075606189,0.201197487,0.297833872,0,0,0,0,0,0,0,0,109,229,357,515,1602,3076,5830,0.634672032,0.417890675,0.656554453,0.666545834,0.669711288,0.667342729,0.67985649,0.678701901,0.670624408,0.66315561,0.651255545,0.644043872,0.638749746
40207,,,42,,59,100,5,96,3,3,2.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021871186,0,0,0,0,0,0,0.657482557,0,0,1.049946272,1.049946272,0,0,1.491856139,0,1.017650572,2.507533367,2.507533367,0,0,2.432782491,0,5.547085491,4.989770318,4.222993224,0.766777094,0.766777094,3.65373807,0,22.49071449,15.91009217,11.77677117,4.133321001,4.133321001,8.052685108,0,33.18738172,28.53571129,18.33159694,10.20411435,10.20411435,16.94868103,0,40.19759874,36.92816323,24.01046216,12.91770106,12.91770106,29.73614735,0,50.44413902,45.12818563,29.53803253,15.59015309,15.59015309,48.08898911,0,82.96538188,104.1106879,76.92899583,27.1816921,27.1816921,93.44681281,0,99.92006206,165.2919065,109.2724987,56.01940778,56.01940778,112.3262769,0,110.9447152,263.7963362,143.5240925,120.2722437,120.2722437,132.7547934,0,0,0.062752135,0,0,0.156880337,0,0,0.313952598,0,0.036727618,0.556791052,0.599574002,0.686070275,1.882093025,2.582679496,0.94647628,5.023284291,8.253387081,0.94647628,9.546806491,13.71539588,3.809031321,15.21266717,19.34049028,9.770709836,46.63192506,41.72305469,25.36403998,89.84995888,80.74775997,37.05015684,141.6810814,120.4026475,55.03354431,211.7622912,168.1023439,112.4511856,571.2903635,324.9159546,132.3015588,1019.206595,502.4213501,149.9300517,1499.704765,657.2618325,1368.650024,11.6253004,4.17378,0.527759,0.448094435,0,0,0.160541586,0.161290323,0.118012422,0.10047039,0.315236058,0.374723759,0.421090695,0.453023224,0.443406142,0.406427462,0.413460298,0,0,0,0,279,1813,3148,5444,8639,19510,31043,36440,59969,73610,90259,0.49309281,0.364781949,0.550560927,0.52886038,0.536836076,0.517618746,0.462359844,0.481109394,0.506800325,0.523682904,0.642564828,0.689987133,0.689669192
54401,,,99,3,50,98,3,100,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638029202,0,0.638029202,0.638029202,0,0,24.23823399,49.08530886,0,49.08530886,49.08530886,16.58159744,0,84.046606,148.6164026,53.28844457,95.32795805,95.32795805,58.87200862,0,169.1632651,249.9215933,87.4633254,162.4582679,162.4582679,118.4865113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.840944027,13.71861648,10.6536457,5.357003385,70.1997421,51.86629319,25.42690096,208.7166904,173.0140423,71718,12.4960003,2.61024,1.2035201,0.760327838,0,0,0,0,0,0,0,0,0,0.004880477,0.238905627,0.225301704,0.172921293,0,0,0,0,0,0,0,0,20,138,155,452,6631,19153,53042,0.676707049,0.429917279,0.677827673,0.703902289,0.727761396,0.721620891,0.711987459,0.723093918,0.729526534,0.736108014,0.736498299,0.73774389,0.729061503
54501,,,66,,10,100,5,100,5,3,3.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047776148,0,0.047776148,0.047776148,0,0,0,0.4466399,0,0.4466399,0.4466399,0,0,0.597028043,1.75688381,0,1.75688381,1.75688381,0.541049683,0.101817453,1.249312621,3.560491327,0,3.560491327,3.560491327,1.161785961,0.165024641,1.788419378,4.72705923,0,4.72705923,4.72705923,1.721849274,0.729786704,4.344148027,11.026972,0.83751082,10.18946118,10.18946118,4.001968437,4.450938491,6.661882048,32.26155895,17.62497443,14.63658452,14.63658452,9.861208482,11.57151843,8.690002257,52.31480052,27.39149787,24.92330264,24.92330264,17.37292385,17.21807791,13.71268694,69.56581472,33.36787825,36.19793647,36.19793647,24.60621109,23.96878478,53.80196676,160.4126853,72.79457265,87.61811266,87.61811266,85.43433529,28.5518398,136.3669874,371.7268001,210.8429542,160.8838458,160.8838458,158.545501,30.74535729,200.6707991,615.8940694,345.0205187,270.8735507,270.8735507,313.5175809,35.37750996,0,0,0,0,0,0,0,0,0,0.240648881,0,0.096033894,0.944546477,0,1.282973298,1.515826554,3.349092444,3.437055707,2.423043887,7.542791445,6.956861207,3.702102851,11.41753118,10.20843536,4.418210579,31.91525932,21.70029524,4.418210579,64.20886301,51.7539508,5.203359472,104.7608978,84.04779687,6.519137705,152.086298,122.1153328,35.99284314,469.9936872,332.8885885,85.7415712,851.5128772,582.4384108,168.1828216,1520.421819,1097.980457,20190.69922,11.6479998,3.08761,2.5397401,0.697047393,0,0,0,0,0,0,0,0,0,0.030997536,0.104336005,0.08567603,0.076892434,0,0,0,0,0,128,253,615,3663,10285,29809,52590,122540,189763,357373,0.706597414,0.443063311,0.503245619,0.570840887,0.599554036,0.617245052,0.666076859,0.671162603,0.666828853,0.664776726,0.688346227,0.701067517,0.697080771
