,NAPS ID,percent completeness_2013,mean_2013,percent completeness_2014,mean_2014,elevation,percent completeness_2015,mean_2015,percent completeness_2016,mean_2016,numObs,meanNO2_2014_2016,eR10m,Ra25m,aR25m,bR25m,cR25m,eR25m,fR25m,Ra50m,aR50m,bR50m,cR50m,eR50m,fR50m,Ra100m,aR100m,bR100m,cR100m,eR100m,fR100m,Ra250m,aR250m,bR250m,cR250m,eR250m,fR250m,Ra500m,aR500m,bR500m,cR500m,eR500m,fR500m,Ra750m,aR750m,bR750m,cR750m,eR750m,fR750m,Ra1000m,aR1000m,bR1000m,cR1000m,eR1000m,fR1000m,Ra2000m,aR2000m,bR2000m,cR2000m,eR2000m,fR2000m,Ra3000m,aR3000m,bR3000m,cR3000m,eR3000m,fR3000m,Ra4000m,aR4000m,bR4000m,cR4000m,eR4000m,fR4000m,Ra5000m,aR5000m,bR5000m,cR5000m,eR5000m,fR5000m,Ra10000m,aR10000m,bR10000m,cR10000m,eR10000m,fR10000m,Ra15000m,aR15000m,bR15000m,cR15000m,eR15000m,fR15000m,Ra20000m,aR20000m,bR20000m,cR20000m,eR20000m,fR20000m,aL10m,bL10m,cL10m,aL25m,bL25m,cL25m,aL50m,bL50m,cL50m,aL100m,bL100m,cL100m,aL250m,bL250m,cL250m,aL500m,bL500m,cL500m,aL750m,bL750m,cL750m,aL1000m,bL1000m,cL1000m,aL2000m,bL2000m,cL2000m,aL3000m,bL3000m,cL3000m,aL4000m,bL4000m,cL4000m,aL5000m,bL5000m,cL5000m,aL10000m,bL10000m,cL10000m,aL15000m,bL15000m,cL15000m,aL20000m,bL20000m,cL20000m,port_dist,te_14_16,pr_14_16,sat_10_12,N650m,wa50m,wa100m,wa250m,wa500m,wa750m,wa1000m,wa2000m,wa3000m,wa4000m,wa5000m,wa10000m,wa15000m,wa20000m,PD10,PD25,PD50,PD100,PD250,PD500,PD750,PD1000,PD2000,PD3000,PD4000,PD5000,PD10000,PD15000,PD20000,NDVI_14_16_50m,NDVI_14_16_100m,NDVI_14_16_250m,NDVI_14_16_500m,NDVI_14_16_750m,NDVI_14_16_1000m,NDVI_14_16_2000m,NDVI_14_16_3000m,NDVI_14_16_4000m,NDVI_14_16_5000m,NDVI_14_16_10000m,NDVI_14_16_15000m,NDVI_14_16_20000m,dR50m,dR100m,dR250m,dR500m.1,dR750m.1,dR1000m.1,dR2000m.1,dR3000m.1,dR4000m.1,dR5000m.1,dR10000m.1,dR15000m,dR20000m,alRds50m,alRds100m,alRds250m,alRds500m,alRds750m,alRds1000m,alRds2000m,alRds3000m,alRds4000m,alRds5000m,alRds10000m,alRds15000m,alRds20000m
152,101005,98.0,7.0,99.0,6.0,65.0,96.0,8.0,99.0,7.0,3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.039527555,0.0,0.0,0.0,0.0,0.0,2.84951708,0.0,0.0,5.5735417720000004,5.5735417720000004,0.0,9.030156918,0.0,0.0,12.55215699,12.55215699,0.0,18.58173449,0.0,0.0,17.73180177,17.73180177,0.0,40.16034803,0.0,14.90755826,33.09799645,24.30579852,8.792197931,69.33026446,0.0,40.26096439,82.25762524,49.73228685,32.52533839,150.4044584,0.0,89.49677243,151.3210392,72.65249719,78.66854197,211.7100511,0.0,132.9636333,199.59871,98.51038469,101.08832530000001,311.1913772,0.0,0.0,0.0,0.062752135,0.0,0.127366418,0.151463484,0.0,0.417657757,0.263789092,0.0,0.941802151,0.47034299799999996,0.0,2.415386249,1.310832966,0.0,5.732098553999999,2.919514958,0.0,10.80718519,6.829111086,0.0,17.0630845,11.93409886,3.871338417,47.28149225,38.82247464,10.78168312,84.79269649999999,76.71913517,22.08677166,139.2158907,140.1391071,34.8036849,229.45808050000002,229.3253535,53.48467761,633.2029227,570.5954974,96.61669968,1084.722509,952.2720934,106.92860990000001,1721.7447149999998,1443.780237,51943.60156,15.9558001,4.366879900000001,2.8792901,0.517682302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007815914,0.006321113000000001,0.004045435,0.003512817,0.014653015,0.018960311,0,0,0,0,0,319,319,319,3645,20599,43409,71664,132363,181997,207806,0.530113546,0.39118281,0.6199409220000001,0.633003091,0.614962271,0.614755197,0.607142674,0.591899734,0.575545109,0.57770075,0.663022621,0.6892877059999999,0.704166115,0.093634815,0.196822838,0.6737603959999999,1.5567736719999998,2.491827544,4.375816958,19.00940792,84.88531208,173.05860230000002,278.91354,626.4002374,1114.259505,1589.096446,0.093634815,0.196822838,0.6737603959999999,0.0,1.039527555,2.84951708,14.60369869,31.13389148,57.8921498,102.428260911,232.66208364000002,1477.29059526,2099.88653319
153,101101,90.0,8.0,99.0,7.0,16.0,96.0,9.0,96.0,8.0,3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.177386109,2.177386109,0.0,0.0,0.0,0.0,4.161233984,4.161233984,0.0,0.0,0.0,7.398854947,11.4339912,11.4339912,0.0,4.951809418,0.0,11.47343276,17.01011272,17.01011272,0.0,9.122384009,0.0,14.79833053,21.81643305,21.81643305,0.0,11.78981075,0.0,17.95928536,26.69238986,26.69238986,0.0,14.32280247,0.0,54.86302625,64.22536726,49.54031061,14.68505665,40.06891545,0.0,83.87953154,117.3114513,76.55854881,40.75290248,71.13854642,0.0,114.3904279,166.8921356,102.15447420000001,64.7376614,93.72139152,0.0,0.0,0.062752135,0.0,0.0,0.14611423699999998,0.10008726,0.0,0.274742752,0.23512372899999998,0.0,0.5078119289999999,0.622504439,0.0,1.518501835,1.580147355,0.0,3.537063682,3.2211433410000003,0.869501658,6.325984646,7.668433759,2.545445018,11.52965434,14.57396608,4.45585788,46.05946849,47.21505001,11.17261796,101.4188302,105.06068020000001,13.53515469,193.3634314,174.66274280000002,17.59659847,288.23089480000004,254.67522639999999,39.69167673,722.7843995000001,515.4528436,40.55862963,941.3487464,626.7328742000001,49.15246332,1041.5356160000001,652.5848645,71764.10156,16.3150997,4.8969302,1.51895,0.592605335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013522056000000001,0.077143952,0.067476372,0.048995303,0,0,0,0,114,1395,2308,4097,12603,31199,43582,50579,86755,97506,105593,0.585772074,0.320539965,0.477149156,0.547678222,0.577143521,0.572472077,0.5861006639999999,0.609892463,0.638752314,0.655364343,0.6969012290000001,0.719284046,0.721158638,0.0,0.227877997,0.995278016,4.588642279,10.1836811,17.69512088,64.15873023,148.4272983,227.0693353,294.3830494,739.4259099,1065.930735,1383.1581019999999,0.0,0.227877997,0.995278016,0.0,2.177386109,4.161233984,16.385800617999998,26.132496728999996,33.6062438,41.01519233,104.29428271,1254.3807327099998,1643.77162912
154,101202,98.0,8.0,99.0,8.0,5.0,95.0,9.0,96.0,7.0,3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.451185454,0.0,0.0,0.0,0.0,0.0,0.976012124,0.0,0.0,1.623336169,0.0,1.623336169,1.502889317,0.0,0.27126871,3.556546475,0.0,3.556546475,1.8529396809999998,0.0,3.475474203,9.457822683,0.0,9.457822683,6.933211103,0.29160649,11.30248384,16.74957523,0.0,16.74957523,12.21525713,3.14914301,26.40341214,25.41865661,0.0,25.41865661,20.83659878,7.078476963,41.97470464,32.15418904,0.0,32.15418904,36.75610458,7.357253287000001,111.93684579999999,152.9848681,76.34960526,76.63526285,182.7355011,7.357253287000001,203.7140921,299.662103,118.33268319999999,181.3294198,385.2166998,16.32211895,338.5859065,484.2951761,188.6778927,295.61728339999996,639.6165397000001,20.71739679,0.0,0.062752135,0.0,0.0,0.15688033699999998,0.0,0.0,0.313952598,0.0,0.0,0.628113524,0.0,0.0,2.337031873,0.946601075,0.0,4.9928007569999995,2.0116257930000003,0.0,10.182202900000002,6.10226491,1.184884512,15.64015855,9.419297381,6.0244085510000005,48.06198089,26.67787773,15.82333807,85.93607509,49.82634268,26.02746346,139.17669519999998,88.63819467,36.99413339,220.52380970000002,147.0297386,147.3654439,876.1227233,690.9318578,260.16824080000004,1918.3230440000002,1582.0007369999998,402.8539943,3096.389278,2564.8679230000002,15164.2002,16.0464993,5.5869098,4.5816398000000005,0.576280267,0.0,0.0,0.0,0.0,0.0,0.016437437,0.079300699,0.06412599,0.053562062,0.08143739400000001,0.055140432999999996,0.04949440099999999,0.070747614,0,0,0,0,0,0,27,126,1716,9815,25047,48069,307430,724348,1137358,0.5653716120000001,0.385217275,0.589276101,0.644363751,0.6480040420000001,0.6144329820000001,0.5981133829999999,0.590644149,0.580916466,0.576909029,0.593092803,0.605261061,0.6081754420000001,0.0,0.0,0.164384278,1.4576324980000002,3.605623407,6.236892052999999,44.61050639,97.24583629,175.08762019999998,278.04337680000003,1547.9695,3320.912298,4777.621085,0.0,0.0,0.615569732,0.976012124,3.126225486,5.409486156,16.391033786,28.964832360000003,46.25525539,68.91029362,335.72036921,4005.7911008,5901.5328008
155,101301,98.0,7.0,95.0,6.0,89.0,100.0,7.0,99.0,6.0,3,6.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488881261,0.0,0.0,1.7357229630000002,0.0,1.7357229630000002,8.041925938,0.0,0.0,5.560920952999999,0.0,5.560920952999999,17.50995739,0.0,1.223453698,18.00134814,8.73586955,9.265478588999999,25.3281117,0.0,5.109970292,33.51617838,19.11717986,14.39899852,40.82610621,0.0,46.53527721,108.5310125,46.39913061,62.13188188,182.7343345,0.0,101.87750559999999,217.07797549999998,73.68162704,143.39634840000002,405.4119475,0.0,156.1769104,371.4920642,147.1542335,224.3378307,654.2656312999999,0.0,0.0,0.025518579,0.061786502,0.0,0.109738062,0.14178034,0.0,0.23980736800000002,0.27140638899999997,0.0,0.78426297,0.58666114,0.0,2.2679203340000003,2.4518523009999997,0.0,5.780072677000001,5.175939704,0.0,11.47175364,11.72539745,0.0,20.597411800000003,21.26046746,3.0978171519999997,63.64497702,55.73215538,5.3974269779999995,121.17764199999999,110.2334037,5.50723484,198.3425418,188.5742874,5.50723484,301.7747778,286.45189680000004,45.93598713,1054.330465,1007.978867,101.4727129,2039.1723809999999,1963.466048,159.97238380000002,3138.134204,2941.306498,33109.0,15.957699800000002,4.3430800000000005,3.6924701,0.487571896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017744992,0.026046577999999997,0.033864961,0,0,0,0,0,339,829,941,4169,7919,15859,20849,156480,297347,636193,0.497760088,0.347231511,0.586505296,0.601289165,0.614880572,0.632706985,0.66842139,0.6592443020000001,0.652862811,0.655686012,0.650911728,0.6587852820000001,0.652886554,0.078210987,0.190005845,1.310948954,3.547843786,7.741714665,15.45496784,37.16683583,76.76646892,131.74444340000002,180.5253892,893.6495551,1808.9006940000002,3290.703399,0.078210987,0.190005845,1.310948954,0.0,0.0,0.488881261,9.777648901000001,23.070878343,43.329459839,74.34228458999999,291.26534699,2431.39061694,4316.4610945
156,101401,99.0,7.0,84.0,,39.0,97.0,7.0,100.0,6.0,3,4.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21424657600000002,0.0,0.0,0.0,0.0,0.0,0.8637724590000001,0.0,0.0,0.0,0.0,0.0,1.762599721,0.837523595,0.39262319,0.44490040399999997,0.0,0.0,3.3067776189999996,4.014657088,2.642363655,1.372293433,0.0,0.0,7.72030407,14.27064168,10.614197,3.656444687,0.0,0.0,13.51182054,20.5289938,14.80118458,5.727809216,0.0,0.0,18.75805986,30.46475422,19.94936587,10.51538835,0.0,0.0,24.88145597,40.00155039999999,24.8775423,15.124008100000001,0.0,0.0,58.24459119,78.91576164,52.29290059,26.62286105,0.0,0.0,80.87159072,136.9178674,89.02499957,47.89286787,0.0,0.0,114.20447450000002,189.363853,116.88652979999999,72.47732317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77256767,0.5239462229999999,0.0,16.85053477,10.756054800000001,0.0,26.07008592,16.0876682,0.0,31.61054429,24.59917313,3.141397263,87.61465407,64.00428954,3.141397263,89.14707281,64.63090276,3.141397263,89.14707281,64.63090276,102260.0,15.6233997,4.82407,0.594312,0.600638705,0.0,0.0,0.221238938,0.258251561,0.208019055,0.138662499,0.087591037,0.064900925,0.056141061,0.041793323,0.023310731,0.018461709,0.027780947,0,0,0,0,0,0,349,349,412,1128,1467,4324,6786,7158,7954,0.5983860010000001,0.40625838299999995,0.664228576,0.67503003,0.671941083,0.675666146,0.6958835879999999,0.702237126,0.704873312,0.7073736279999999,0.721366506,0.715785162,0.7068127740000001,0.080506952,0.190974938,0.70604069,2.94489896,4.958945562,7.827299461,18.87319118,32.95719856,43.79321174,76.95040798,179.16123259999998,240.0232244,334.85355689999994,0.080506952,0.190974938,0.70604069,0.0,0.837523594,4.014657088,14.270641687000001,20.528993795999998,30.464754220000003,40.0015504,78.91576164,376.94109184,524.21740987
157,101501,98.0,8.0,100.0,8.0,54.0,99.0,8.0,98.0,7.0,3,7.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28861586,0.0,0.0,0.7925323590000001,0.0,0.7925323590000001,0.910913463,0.0,0.0,1.733866745,0.0,1.733866745,2.3269147919999997,0.0,0.0,2.524365122,0.0,2.524365122,3.547159309,0.0,3.067833686,5.778331597,0.0,5.778331597,14.5554003,0.0,5.11525503,8.855502861,0.0,8.855502861,21.92758457,0.0,7.252573373,12.30108864,0.0,12.30108864,31.9699279,0.0,12.83928855,15.77423688,0.0,15.77423688,38.11377994,0.0,52.78865538,69.87865911,31.10981116,38.76884795,140.8667462,0.0,132.6156292,201.19235559999998,80.08774615,121.1046094,293.9203462,7.357253287000001,227.51685759999998,357.70541139999995,131.4041844,226.301227,518.847235,7.357253287000001,0.0,0.0,0.0,0.0,0.0,0.027106508999999997,0.0,0.0,0.126416329,0.0,0.0,0.47789059899999997,0.0,0.179502367,2.535094179,0.0,2.0605570230000003,6.255396645,0.41930507,4.43534284,9.364636192999999,0.41930507,8.106771101,13.79776079,5.6628085189999995,50.33191206,52.07363633,7.832307311,115.1916603,113.40987539999999,10.21729217,192.7906502,179.225833,12.70177532,274.5759909,247.3177761,47.23428139,871.3557167000001,729.1319062000001,131.1724808,1746.944006,1421.596833,236.2657886,2981.746555,2457.319351,24991.90039,15.971500400000002,5.28544,3.85396,0.48920634799999996,0.0,0.0,0.0,0.0,0.0,0.0,0.047325852,0.06231107,0.056308465,0.047848710999999995,0.038951167,0.053727694000000006,0.05440686,0,0,0,261,570,2414,5233,9413,28062,40070,56386,69795,143290,319307,691443,0.48693018299999996,0.320477566,0.46201487399999996,0.488102771,0.500581162,0.5191070210000001,0.5457971189999999,0.595539458,0.62161295,0.6429550270000001,0.654804126,0.652264564,0.647525846,0.072036364,0.27619975199999997,2.187755776,8.074854262,16.75851526,27.87136577,90.54297191,151.6839501,238.3146438,321.9620794,849.0873372000001,1782.5806059999998,3341.693072,0.072036364,0.27619975199999997,2.476371636,1.703445822,4.0607815369999996,6.071524431,20.333731897,30.783087431,44.27101654,53.888016820000004,210.74540531,2277.69330775,4218.2457184
158,101601,91.0,5.0,99.0,6.0,6.0,93.0,7.0,,,2,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270746266,0.0,0.0,0.0,0.0,0.0,1.1278259290000001,0.0,0.0,0.0,0.0,0.0,3.7054095460000003,0.45684970799999997,0.0,0.45684970799999997,0.0,0.0,5.372028459,1.6864002669999998,0.0,1.6864002669999998,0.0,0.0,10.55086622,4.154642265,0.0,4.154642265,0.0,0.0,17.6309264,6.24768581,0.0,6.24768581,0.0,0.0,20.59059161,8.904606754,0.0,8.904606754,0.0,0.0,22.78455371,11.11866645,0.0,11.11866645,0.0,0.0,36.40986225,22.89930578,0.0,22.89930578,0.0,0.0,48.18610857,34.34549852,0.0,34.34549852,0.0,0.0,59.84624237,45.30973371,0.0,45.30973371,0.0,0.0,0.0,0.0,0.062752135,0.0,0.0,0.15688033699999998,0.0,0.0,0.313952598,0.0,0.0,0.628113524,0.41347452799999995,0.846985372,1.8548531940000001,0.927931005,5.864525702000001,3.905311785,0.945287975,11.562901,8.074246936,2.067158048,18.18924106,13.9960809,9.576014226,57.54309458,28.863022100000002,13.869214900000001,85.48452879,37.58217587,15.34337674,109.42582820000001,45.29791506,16.83994576,136.82435980000002,52.79122727,34.55131823,235.96353219999997,72.27981699,42.57718243,273.37564419999995,72.27981699,52.97841724,328.0994611,72.27981699,43429.0,15.531999599999999,6.2254800999999995,0.470275,0.316438645,0.0,0.0,0.0,0.0,0.0,0.0,0.044776947000000004,0.09041517800000001,0.094075834,0.102672692,0.07987562599999999,0.05888691099999999,0.056339745999999996,0,0,0,128,344,987,2586,3043,6541,7593,8930,11562,19990,20596,20640,0.34138909799999995,0.200834207,0.295541495,0.399174245,0.487729686,0.546502576,0.563722346,0.589764843,0.623208395,0.632822393,0.638133153,0.623967814,0.609655119,0.079788351,0.503460575,3.37088395,9.676169423,15.0069545,22.3061703,53.91595229,77.54760493,100.6663984,127.2057406,260.9180554,369.880827,437.15830250000005,0.079788351,0.503460575,3.37088395,0.0,0.45684970799999997,1.6864002669999998,4.154642265,6.24768581,8.904606754,11.11866645,22.89930578,404.22632552,482.46803621000004
159,101603,,,,,6.0,4.0,,99.0,6.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.15038438199999998,0.0,0.0,0.0,0.0,0.0,0.527241857,0.0,0.0,0.0,0.0,0.0,1.317090152,0.627115238,0.0,0.627115238,0.0,0.0,2.974266816,1.2922000059999998,0.0,1.2922000059999998,0.0,0.0,4.220619982,1.832940258,0.0,1.832940258,0.0,0.0,11.13133187,4.0976760830000005,0.0,4.0976760830000005,0.0,0.0,18.25043708,6.737549292000001,0.0,6.737549292000001,0.0,0.0,20.5893299,8.895059827,0.0,8.895059827,0.0,0.0,22.672460100000002,11.02450322,0.0,11.02450322,0.0,0.0,36.48930198,22.82918843,0.0,22.82918843,0.0,0.0,48.78935402,34.41171415,0.0,34.41171415,0.0,0.0,59.78387727,45.27352568,0.0,45.27352568,0.0,0.0,0.0,0.0,0.062752135,0.0,0.017853868999999998,0.156839414,0.0,0.18967134100000002,0.296703971,0.0,0.6990811640000001,0.598121634,0.48028364,2.0853423859999998,1.891607829,0.945287975,5.205736145,5.936372454,1.329230718,10.10680006,11.39925719,2.780444906,15.83186028,14.66063544,11.95896834,55.02405119,31.31242728,15.10599313,89.07352675,43.87329123,16.44402935,116.2189874,49.20218179,17.96469621,144.4279665,56.19910309,37.52910125,245.26709780000002,72.27981699,44.09743654,277.35035539999996,72.27981699,52.97841724,325.3333926,72.27981699,43884.10156,15.531999599999999,6.2254800999999995,0.456425,0.5228538739999999,0.0,0.0,0.0,0.0,0.0,0.0,0.01437952,0.049903912,0.066033488,0.08063708,0.071015375,0.056149498,0.053168487,0,0,0,0,766,997,2020,2930,6838,7767,9994,13337,19990,20596,20650,0.519044111,0.330939931,0.471235085,0.493513236,0.548278111,0.57243753,0.587522377,0.5938621510000001,0.623415066,0.634203726,0.639500172,0.623586575,0.606593335,0.09627255900000001,0.251950855,1.5588255009999998,7.456519397999999,14.09769513,24.15422691,63.05683687,88.00871407,106.1568945,140.02935580000002,264.1677459,372.5157168,437.42030020000004,0.09627255900000001,0.251950855,1.5588255009999998,0.627115238,1.2922000059999998,1.832940258,4.0976760830000005,6.737549292000001,8.895059827,11.02450322,22.82918843,406.92743095000003,482.69382588
160,101701,97.0,8.0,97.0,9.0,490.0,93.0,8.0,98.0,8.0,3,8.333333332999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43962930299999997,0.675418978,0.0,0.675418978,0.0,0.0,5.517637712000001,2.85069292,0.0,2.85069292,0.698613355,0.0,6.966172247,3.429985213,0.0,3.429985213,5.428490826,0.0,12.98532549,10.05958477,0.0,10.05958477,14.16579225,0.0,17.6305736,16.06851779,0.0,16.06851779,20.84553456,0.0,21.79432709,25.49382773,0.0,25.49382773,26.29388686,0.0,24.03114222,30.28174843,0.0,30.28174843,30.30041639,0.0,37.54180776,48.43907379,0.0,48.43907379,33.15899115,0.0,49.36567739,64.89117009,0.0,64.89117009,33.15899115,0.0,63.77547421,81.8033083,0.0,81.8033083,33.15899115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289384491,0.078400905,0.0,0.915398939,1.611291965,0.0,3.9433758610000003,3.8236785510000004,0.807224278,11.30056676,7.38978906,0.956351924,18.19400034,13.84129353,3.311957601,56.38693718,40.92342869,9.833243708,100.5974763,72.5887404,11.83074854,136.2651654,90.71215385,15.47717873,164.19458559999998,103.09997940000001,15.47717873,201.6181861,113.98864280000001,15.47717873,201.6181861,113.98864280000001,15.47717873,201.6181861,113.98864280000001,406969.0,12.861399699999998,1.1801701,0.800305,0.383451153,0.0,0.0,0.0,0.007465782,0.07866201099999999,0.09198721300000001,0.058281495999999995,0.032736285,0.032285757000000005,0.024450191,0.026389298,0.022350792,0.014482951,0,0,0,83,267,869,1192,1580,5700,8918,10789,13077,17773,20248,21142,0.394018775,0.345485717,0.42101136299999997,0.385676211,0.398883331,0.40824093,0.48550193,0.543463704,0.577456299,0.6029334,0.6571510420000001,0.672621452,0.676494768,0.0,0.23560414699999999,2.435882534,10.17020715,13.565087300000002,17.52639852,52.62350093,100.33471740000002,156.72411830000001,216.1449778,619.1583206,1131.564251,1719.342848,0.0,0.23560414699999999,2.435882534,0.675418978,3.549306275,8.858476039,24.225377020000003,36.914052350000006,51.78771459,60.58216482,81.59806494,1229.61441224,1834.30514745
161,102102,96.0,6.0,97.0,6.0,121.0,100.0,6.0,100.0,6.0,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08425780199999999,0.0,0.0,0.0,0.0,0.0,0.46581970899999997,0.878519664,0.0,0.878519664,0.0,0.0,0.992633717,1.95812281,0.0,1.95812281,1.423284613,0.0,1.6300957,3.004178998,0.0,3.004178998,3.23048363,0.0,2.287284775,4.044789625,0.0,4.044789625,5.246816016,0.0,4.30184184,13.84965739,0.0,13.84965739,13.72923239,0.0,6.349115668,23.64524897,0.0,23.64524897,23.06516856,0.0,8.404870244,35.27708238,0.0,35.27708238,43.43120468,0.0,10.71000819,46.15135523,0.0,46.15135523,51.8025643,0.0,29.02312749,90.93546557,0.0,90.93546557,71.20360294,0.0,47.08718322,124.658826,0.0,124.658826,81.71325073,0.0,65.43612370000001,146.8562496,0.0,146.8562496,82.2095203,0.0,0.062752135,0.0,0.0,0.15688033699999998,0.0,0.0,0.313952598,0.0,0.0,0.591433505,0.5468385060000001,0.0,1.242489722,2.217101576,0.633714828,2.593275457,4.925296446,3.724589325,3.286736432,8.696071023,7.042228197999999,3.8754583960000004,13.77408485,14.44498818,5.345126535,56.92097962,60.65498957,8.449706362999999,115.83846229999999,117.7070212,11.05312195,192.5898307,198.8790318,11.24179554,261.1333122,240.22544390000002,31.63164945,427.31579180000006,376.7613365,38.57427053,569.9538342999999,477.9191018,41.85697383,721.0919144999999,572.1449627000001,6771.390137,14.5309,3.30686,1.1696,0.259792777,0.0,0.0,0.0,0.0,0.0,0.0,0.025396203,0.06272397,0.074874731,0.169868708,0.40573700700000004,0.423851534,0.43988869700000005,0,0,0,0,0,295,2677,3581,16956,30211,48808,64569,91521,104093,113293,0.24823655600000002,0.24653924800000002,0.527865891,0.487090775,0.472068694,0.481526155,0.511567522,0.5615861010000001,0.564213327,0.575779313,0.634155963,0.6698054489999999,0.685072371,0.0,0.169173297,0.526320132,4.004941156,11.13738313,19.92321688,95.54036085,162.81413480000003,295.31479269999994,394.368716,644.0638849,921.894264,1206.880407,0.0,0.169173297,1.404839796,3.381407423,6.234662628000001,9.291605641,27.57888978,46.71041753,78.70828706,97.95391953000001,162.13906851000002,1128.2663407300001,1435.9461769
162,102301,100.0,2.0,24.0,,209.0,85.0,2.0,100.0,2.0,3,1.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5121903,0.0,2.5121903,0.0,0.0,0.0,6.449490341000001,0.0,6.449490341000001,0.0,0.0,0.0,8.599619518999999,0.0,8.599619518999999,0.0,0.0,0.0,10.63094873,0.0,10.63094873,0.0,0.0,0.0,23.18350963,0.0,23.18350963,0.0,0.0,0.0,36.8743273,0.0,36.8743273,0.0,0.0,0.0,49.10795121,0.0,49.10795121,0.0,0.0,0.0,0.056435142,0.04440681900000001,0.0,0.13386815,0.121992969,0.0,0.262694885,0.25086401199999997,0.0,0.525877081,0.498733327,0.0,1.789998339,1.746947887,0.0,5.252878448,4.085594938,0.0,11.66016123,7.540710695,0.892876245,19.69319256,12.89864493,2.876069835,42.50120021,31.18502905,4.353378112,58.32006489,39.56264813,4.353378112,73.22507832,48.83666277,4.353378112,91.30749321,60.76562309,4.353378112,113.7241645,75.35093828,4.353378112,113.7241645,75.35093828,4.353378112,113.7241645,75.35093828,73942.5,14.338600199999998,3.7587398999999997,1.35414,0.571293603,0.0,0.010989011000000002,0.14638448,0.195844386,0.13457760300000002,0.10465244800000001,0.063276805,0.166578686,0.24084662699999998,0.280577002,0.36744785700000004,0.379593945,0.411304865,0,0,0,0,74,338,503,814,3110,5081,8018,10395,15152,17416,18467,0.584804124,0.6403184279999999,0.6498850389999999,0.594830334,0.60798976,0.640455125,0.694414642,0.665154031,0.672900809,0.688158212,0.684192272,0.639883702,0.599987916,0.054174354,0.20558594600000002,0.901167486,4.908269669,8.605748805,13.61664263,37.63733004,66.54274344,102.3494472,130.3620919,209.85756780000003,346.7411542,465.80687850000004,0.054174354,0.20558594600000002,0.901167486,0.0,0.0,0.0,2.5121903,6.449490341000001,8.599619518999999,10.63094873,23.18350963,383.6154815,514.91482971
